3.896585851907730103e-02,1.000000000000000000e+00,1.120299816131591797e+00,1.680007100105285645e+00,1.395829467773437500e+02
1.927937984466552734e+00,0.000000000000000000e+00,2.253626823425292969e+00,3.036198616027832031e+00,2.796112670898437500e+02
1.278818964958190918e+00,1.000000000000000000e+00,5.781342387199401855e-01,2.773988246917724609e+00,7.639321136474609375e+01
2.566629648208618164e+00,1.000000000000000000e+00,3.434012457728385925e-02,1.830160915851593018e-01,9.170388221740722656e+00
4.421611785888671875e+00,0.000000000000000000e+00,4.827985465526580811e-01,1.075724244117736816e+00,6.775997924804687500e+01
3.153439462184906006e-01,1.000000000000000000e+00,3.378740549087524414e-01,1.437218904495239258e+00,4.889458847045898438e+01
1.416908025741577148e+00,1.000000000000000000e+00,1.874678492546081543e+00,2.730069637298583984e+00,2.291551513671875000e+02
2.498524904251098633e+00,0.000000000000000000e+00,1.247638702392578125e+00,6.349642276763916016e-01,1.528717651367187500e+02
3.702459812164306641e+00,1.000000000000000000e+00,1.398321866989135742e+00,1.615626573562622070e+00,1.719218750000000000e+02
2.766071557998657227e+00,0.000000000000000000e+00,1.348471879959106445e+00,1.892369151115417480e+00,1.647719421386718750e+02
2.621446371078491211e+00,1.000000000000000000e+00,1.193673610687255859e+00,1.746395826339721680e+00,1.524355773925781250e+02
4.016824245452880859e+00,1.000000000000000000e+00,2.445313453674316406e+00,1.207337260246276855e+00,3.038356933593750000e+02
2.740272998809814453e+00,1.000000000000000000e+00,1.470715284347534180e+00,1.286376237869262695e+00,1.818227691650390625e+02
1.644493699073791504e+00,1.000000000000000000e+00,1.812498569488525391e-01,5.079807758331298828e+00,3.077016258239746094e+01
2.085927724838256836e+00,1.000000000000000000e+00,1.158346772193908691e+00,3.461891412734985352e+00,1.430117645263671875e+02
9.393928050994873047e-01,0.000000000000000000e+00,9.823240041732788086e-01,2.258255004882812500e+00,1.183922958374023438e+02
2.819997310638427734e+00,0.000000000000000000e+00,6.855831146240234375e-01,1.014029741287231445e+00,8.445772552490234375e+01
3.413750648498535156e+00,1.000000000000000000e+00,9.401794075965881348e-01,3.213550090789794922e+00,1.178860702514648438e+02
2.469395160675048828e+00,0.000000000000000000e+00,4.699880778789520264e-01,2.256363630294799805e+00,5.711902618408203125e+01
3.827223300933837891e+00,0.000000000000000000e+00,3.560954332351684570e-01,2.365495204925537109e+00,4.937682342529296875e+01
1.915218949317932129e+00,0.000000000000000000e+00,2.799868285655975342e-01,1.316508173942565918e+00,3.589215850830078125e+01
2.691332578659057617e+00,0.000000000000000000e+00,1.236784234642982483e-01,1.833368301391601562e+00,2.173742294311523438e+01
2.993561029434204102e+00,0.000000000000000000e+00,3.811300992965698242e-01,1.314361333847045898e+00,4.649082183837890625e+01
1.442654967308044434e+00,1.000000000000000000e+00,3.289164900779724121e-01,1.759710669517517090e+00,4.768123245239257812e+01
2.061060369014739990e-01,1.000000000000000000e+00,1.002573519945144653e-01,1.168494820594787598e+00,1.384330272674560547e+01
1.500348210334777832e+00,0.000000000000000000e+00,1.449941277503967285e+00,1.128065943717956543e+00,1.759959106445312500e+02
8.129138350486755371e-01,0.000000000000000000e+00,2.961363792419433594e-01,2.476967811584472656e+00,4.266765975952148438e+01
2.411259174346923828e+00,1.000000000000000000e+00,4.215004146099090576e-01,1.810713171958923340e+00,5.844877243041992188e+01
1.227635145187377930e+00,1.000000000000000000e+00,2.430844902992248535e-01,3.416360139846801758e+00,3.440085983276367188e+01
5.666068196296691895e-01,1.000000000000000000e+00,1.082956433296203613e+00,2.127580404281616211e+00,1.315947875976562500e+02
2.918446063995361328e+00,1.000000000000000000e+00,4.712083041667938232e-01,4.739875197410583496e-01,6.514830017089843750e+01
3.650194168090820312e+00,1.000000000000000000e+00,1.556574940681457520e+00,3.297471284866333008e+00,1.946544494628906250e+02
2.846528768539428711e+00,0.000000000000000000e+00,9.364169090986251831e-02,3.022844552993774414e+00,1.709187889099121094e+01
9.308008551597595215e-01,0.000000000000000000e+00,1.061323761940002441e+00,2.566046714782714844e+00,1.361087799072265625e+02
1.608710765838623047e+00,0.000000000000000000e+00,1.641123175621032715e+00,2.442457199096679688e+00,1.997470703125000000e+02
2.822642087936401367e+00,0.000000000000000000e+00,7.544431686401367188e-01,5.281322598457336426e-01,9.093663787841796875e+01
2.904798507690429688e+00,1.000000000000000000e+00,1.189321994781494141e+00,1.534775018692016602e+00,1.519604339599609375e+02
3.510291814804077148e+00,0.000000000000000000e+00,3.206568658351898193e-01,4.900422990322113037e-01,4.250003433227539062e+01
1.558360934257507324e+00,0.000000000000000000e+00,1.053399518132209778e-01,3.977722823619842529e-01,1.894366836547851562e+01
1.313207745552062988e-01,0.000000000000000000e+00,1.034125566482543945e+00,2.454886913299560547e+00,1.291074981689453125e+02
9.815798401832580566e-01,1.000000000000000000e+00,7.377830147743225098e-01,3.880282163619995117e+00,9.086218261718750000e+01
2.800827264785766602e+00,0.000000000000000000e+00,1.191852316260337830e-01,2.074013710021972656e+00,1.855387687683105469e+01
3.115961551666259766e+00,1.000000000000000000e+00,4.773601517081260681e-02,1.816923379898071289e+00,1.467568969726562500e+01
5.337574481964111328e+00,0.000000000000000000e+00,1.807801574468612671e-01,2.951716184616088867e+00,2.357232856750488281e+01
2.175772190093994141e+00,1.000000000000000000e+00,1.365649700164794922e+00,2.975180387496948242e+00,1.639763183593750000e+02
2.366921663284301758e+00,0.000000000000000000e+00,2.612863063812255859e+00,2.711691141128540039e+00,3.168393554687500000e+02
1.734051823616027832e+00,1.000000000000000000e+00,2.204128652811050415e-01,4.684324264526367188e+00,2.676730346679687500e+01
1.391405701637268066e+00,0.000000000000000000e+00,6.708154082298278809e-02,2.505374908447265625e+00,1.373695850372314453e+01
3.172662734985351562e+00,0.000000000000000000e+00,6.451927125453948975e-02,1.358252406120300293e+00,9.610069274902343750e+00
2.530216455459594727e+00,0.000000000000000000e+00,1.358339637517929077e-01,1.316997647285461426e+00,1.645617294311523438e+01
1.689080715179443359e+00,1.000000000000000000e+00,5.043759942054748535e-01,2.392841100692749023e+00,6.219347763061523438e+01
3.804539144039154053e-01,1.000000000000000000e+00,2.576531171798706055e+00,2.942771673202514648e+00,3.131618957519531250e+02
1.815395236015319824e+00,1.000000000000000000e+00,1.943503499031066895e+00,2.760344743728637695e+00,2.388164215087890625e+02
1.413526773452758789e+00,0.000000000000000000e+00,1.168935559689998627e-02,2.316159248352050781e+00,2.585936784744262695e+00
3.882760524749755859e+00,1.000000000000000000e+00,8.220459818840026855e-01,3.453119039535522461e+00,1.069626846313476562e+02
3.420689105987548828e+00,0.000000000000000000e+00,6.268256306648254395e-01,4.233194351196289062e+00,8.145636749267578125e+01
4.665339589118957520e-01,1.000000000000000000e+00,1.908151507377624512e-01,3.004145145416259766e+00,2.651441955566406250e+01
3.750752449035644531e+00,0.000000000000000000e+00,9.369769096374511719e-01,2.530454158782958984e+00,1.169767227172851562e+02
1.142034769058227539e+00,1.000000000000000000e+00,1.663282513618469238e-01,2.048189878463745117e+00,2.025828552246093750e+01
2.199706315994262695e+00,0.000000000000000000e+00,1.025296568870544434e+00,2.085065126419067383e+00,1.275075607299804688e+02
3.804115772247314453e+00,1.000000000000000000e+00,7.190617322921752930e-01,3.567086935043334961e+00,9.239904785156250000e+01
4.628705382347106934e-01,0.000000000000000000e+00,1.124228000640869141e+00,1.768386244773864746e+00,1.370460357666015625e+02
2.240598678588867188e+00,1.000000000000000000e+00,1.180261224508285522e-01,3.528457403182983398e+00,1.953594207763671875e+01
3.042870759963989258e-01,0.000000000000000000e+00,4.475705027580261230e-01,1.791978716850280762e+00,5.654383468627929688e+01
9.119495153427124023e-01,0.000000000000000000e+00,1.157485008239746094e+00,4.333189964294433594e+00,1.470460357666015625e+02
3.479896783828735352e+00,0.000000000000000000e+00,5.048557519912719727e-01,1.715199112892150879e+00,6.385974884033203125e+01
2.042340993881225586e+00,0.000000000000000000e+00,1.096222162246704102e+00,1.983296275138854980e+00,1.322846069335937500e+02
7.664486169815063477e-01,0.000000000000000000e+00,5.137755274772644043e-01,1.832142353057861328e+00,6.210947799682617188e+01
3.798276484012603760e-01,1.000000000000000000e+00,3.672700822353363037e-01,2.617223501205444336e+00,4.834979629516601562e+01
1.397790789604187012e+00,1.000000000000000000e+00,4.603993594646453857e-01,2.159841537475585938e+00,6.049956893920898438e+01
4.013268947601318359e+00,0.000000000000000000e+00,2.045131444931030273e+00,5.022178888320922852e-01,2.545756530761718750e+02
2.603703737258911133e+00,0.000000000000000000e+00,3.394658267498016357e-01,4.162913799285888672e+00,4.081787109375000000e+01
1.440857887268066406e+00,1.000000000000000000e+00,4.584877789020538330e-01,1.955097198486328125e+00,5.558486938476562500e+01
9.919648170471191406e-01,1.000000000000000000e+00,1.918383836746215820e+00,1.158079981803894043e+00,2.392968292236328125e+02
2.158718109130859375e+00,0.000000000000000000e+00,1.924700021743774414e+00,3.022372961044311523e+00,2.342272338867187500e+02
3.209580779075622559e-01,1.000000000000000000e+00,6.247470378875732422e-01,2.944545507431030273e+00,7.544928741455078125e+01
4.017209529876708984e+00,0.000000000000000000e+00,4.004984498023986816e-01,2.884850978851318359e+00,5.050416946411132812e+01
2.754783868789672852e+00,0.000000000000000000e+00,1.660935282707214355e+00,2.526869297027587891e+00,1.997351837158203125e+02
3.791525840759277344e+00,0.000000000000000000e+00,3.199486434459686279e-01,2.211042642593383789e+00,4.256198501586914062e+01
1.154741525650024414e+00,0.000000000000000000e+00,7.241461277008056641e-01,3.809580564498901367e+00,9.510449218750000000e+01
3.282243251800537109e+00,0.000000000000000000e+00,2.401915311813354492e+00,1.708432793617248535e+00,2.955894775390625000e+02
3.031857013702392578e+00,1.000000000000000000e+00,3.395108282566070557e-01,2.683266162872314453e+00,5.078882598876953125e+01
2.996030747890472412e-01,0.000000000000000000e+00,1.524111270904541016e+00,1.621599197387695312e+00,1.852451477050781250e+02
2.223441123962402344e+00,0.000000000000000000e+00,2.002478204667568207e-02,4.637221813201904297e+00,7.904120922088623047e+00
2.472666740417480469e+00,1.000000000000000000e+00,2.334184199571609497e-01,5.994755625724792480e-01,2.960603332519531250e+01
1.137623548507690430e+00,1.000000000000000000e+00,1.211059451103210449e+00,3.342607498168945312e+00,1.460065765380859375e+02
1.459743261337280273e+00,1.000000000000000000e+00,1.829972624778747559e+00,1.562193632125854492e+00,2.228199005126953125e+02
2.654278039932250977e+00,0.000000000000000000e+00,1.235016822814941406e+00,2.956708908081054688e+00,1.525524902343750000e+02
1.943123221397399902e+00,0.000000000000000000e+00,5.561739802360534668e-01,2.280600309371948242e+00,7.107727050781250000e+01
4.929254651069641113e-01,0.000000000000000000e+00,4.736089408397674561e-01,3.394562721252441406e+00,6.392482757568359375e+01
2.887179613113403320e+00,1.000000000000000000e+00,7.753939628601074219e-01,2.100437164306640625e+00,9.845942687988281250e+01
2.341726064682006836e+00,1.000000000000000000e+00,8.024870157241821289e-01,2.813718557357788086e+00,1.032173538208007812e+02
